Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,9596779,9,15,114,188,27,0,12.66666667,10.52378259,34,0,12.53333333,14.54975045,31.4688918,2.500839084,417251.2609,1063124.669,3155524,1,6509196,813649.5,1455913.38,3198722,250,9596683,685477.3571,1309475.973,3155524,1,0,0,0,0,296,488,0.937814656,1.563024427,0,34,12.08,12.91291343,166.7433333,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,296,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9464389,9,15,109,188,23,0,12.11111111,9.790868762,34,0,12.53333333,14.54975045,31.38078961,2.535821383,411495.1739,1063155.329,3164528,5,6388392,798549.0,1463615.727,3206657,218,9464340,676024.2857,1311582.198,3164528,5,0,0,0,0,296,488,0.950933018,1.584888364,0,34,11.88,12.71259218,161.61,0,0,0,1,0,0,0,0,1,12.375,12.11111111,12.53333333,296,0,0,0,0,0,0,9,109,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,233,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60085.83691,12875.53648,116.5,41.71930009,146,87,233,233.0,0.0,233,233,0,0.0,0.0,0,0,1,0,0,0,64,20,8583.690987,4291.845494,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,9347300,9,15,98,188,21,0,10.88888889,8.506533437,34,0,12.53333333,14.54975045,30.59707081,2.567586362,406404.3478,1055662.349,3152866,3,6152415,769051.875,1422381.911,3111782,231,9347147,667653.3571,1303119.922,3152866,3,0,0,0,0,296,488,0.962844886,1.604741476,0,34,11.44,12.40658427,153.9233333,0,0,0,1,0,0,0,0,1,11.91666667,10.88888889,12.53333333,296,0,0,0,0,0,0,9,98,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,253,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55335.96838,11857.70751,126.5,14.8492424,137,116,253,253.0,0.0,253,253,0,0.0,0.0,0,0,1,0,0,0,64,20,7905.13834,3952.56917,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,263,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,53231.93916,11406.84411,131.5,72.83199846,183,80,263,263.0,0.0,263,263,0,0.0,0.0,0,0,1,0,0,0,64,20,7604.562738,3802.281369,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8381214,9,15,100,188,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,34.3625637,2.863546975,364400.6087,958525.2456,3071018,3,5268801,658600.125,1242656.203,3094380,3,8381095,598649.6429,1184836.316,3071018,3,0,0,0,0,296,488,1.073830116,1.78971686,0,34,11.52,12.47704559,155.6766667,0,0,0,1,0,0,0,0,1,12.0,11.11111111,12.53333333,296,0,0,0,0,0,0,9,100,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8383522,9,15,106,188,26,0,11.77777778,9.601793814,34,0,12.53333333,14.54975045,35.06879328,2.862758635,364500.9565,958635.7306,3072038,3,5271058,658882.25,1243019.833,3094877,49,8383404,598814.5714,1184952.283,3072038,3,0,0,0,0,296,488,1.073534488,1.789224147,0,34,11.76,12.66320128,160.3566667,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,8384614,9,15,96,188,19,0,10.66666667,8.231038817,34,0,12.53333333,14.54975045,33.87156523,2.862385794,364548.4348,958203.5253,3066365,3,5272154,659019.25,1242829.113,3093643,48,8384533,598895.2143,1184342.681,3066365,3,0,0,0,0,296,488,1.073394673,1.788991121,0,34,11.36,12.34868414,152.49,0,0,0,1,0,0,0,0,1,11.83333333,10.66666667,12.53333333,296,0,0,0,0,0,0,9,96,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,244,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57377.04918,12295.08197,122.0,52.32590181,159,85,244,244.0,0.0,244,244,0,0.0,0.0,0,0,1,0,0,0,64,20,8196.721311,4098.360656,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,226,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61946.90265,13274.33628,113.0,41.01219331,142,84,226,226.0,0.0,226,226,0,0.0,0.0,0,0,1,0,0,0,64,20,8849.557522,4424.778761,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
21,216,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64814.81481,13888.88889,108.0,35.35533906,133,83,216,216.0,0.0,216,216,0,0.0,0.0,0,0,1,0,0,0,64,20,9259.259259,4629.62963,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
22,404,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4950.49505,404.0,0.0,404,404,404,404.0,0.0,404,404,0,0.0,0.0,0,0,0,0,0,0,64,0,4950.49505,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,259,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,5808851,15,18,1496,2297,640,0,99.73333333,166.6851037,976,0,127.6111111,288.1713418,652.9690639,5.680985792,181526.5937,534015.4383,1978974,18,5808851,414917.9286,796605.2643,2032159,434,5707732,335748.9412,706064.5178,1978974,18,0,0,0,0,488,584,2.582266269,3.098719523,0,976,111.5588235,234.8360087,55147.95098,0,0,0,1,0,0,0,0,1,114.9393939,99.73333333,127.6111111,488,0,0,0,0,0,0,15,1496,18,2297,29200,257,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,5840763,18,19,1480,2297,640,0,82.22222222,155.7990997,976,0,120.8947368,281.5782691,646.6620885,6.334788794,162243.4167,504075.2867,1976459,37,5840763,343574.2941,733405.7283,2032024,615,5739761,318875.6111,686433.9535,1976459,37,0,0,0,0,584,616,3.081789143,3.252999651,0,976,99.39473684,224.4374998,50372.19132,0,0,0,1,0,0,0,0,1,102.0810811,82.22222222,120.8947368,584,0,0,0,0,0,0,18,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,5797001,17,19,1480,2297,640,0,87.05882353,159.1950339,976,0,120.8947368,281.5782691,651.5437896,6.210107606,165628.6,511031.6261,1964335,17,5797001,362312.5625,748646.5763,2008036,247,5695942,316441.2222,687455.3386,1964335,17,0,0,0,0,552,616,2.932550814,3.277556792,0,976,102.0810811,226.9131477,51489.57658,0,0,0,1,0,0,0,0,1,104.9166667,87.05882353,120.8947368,552,0,0,0,0,0,0,17,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,5776990,15,19,1480,2297,640,0,98.66666667,166.5424299,976,0,120.8947368,281.5782691,653.8006817,5.885417839,175060.303,523350.2299,1971363,55,5776990,412642.1429,789541.905,2016262,784,5675890,315327.2222,685287.4275,1971363,56,0,0,0,0,488,616,2.59650787,3.288909969,0,976,107.9142857,232.0999241,53870.37479,0,0,0,1,0,0,0,0,1,111.0882353,98.66666667,120.8947368,488,0,0,0,0,0,0,15,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,6114814,17,19,1480,2297,640,0,87.05882353,159.1950339,976,0,120.8947368,281.5782691,617.6802761,5.88734179,174708.9714,541158.1943,2056251,17,6114814,382175.875,792052.7035,2115372,510,6013713,334095.1667,728145.41,2056251,64,0,0,0,0,552,616,2.780133623,3.107208167,0,976,102.0810811,226.9131477,51489.57658,0,0,0,1,0,0,0,0,1,104.9166667,87.05882353,120.8947368,552,0,0,0,0,0,0,17,1480,19,2297,29200,247,10,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,8283147,19,23,1656,2441,640,0,87.15789474,150.3038638,976,0,106.1304348,257.2830603,494.6187723,5.070536597,202027.9756,592238.1453,2428299,28,8283147,460174.8333,875473.2175,2507189,544,8181834,371901.5455,776357.8326,2428299,63,0,0,0,0,616,744,2.293814175,2.776722422,0,976,95.27906977,211.342796,44665.77741,0,0,0,1,0,0,0,0,1,97.54761905,87.15789474,106.1304348,616,0,0,0,0,0,0,19,1656,23,2441,29200,247,12,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,8589122,19,22,1656,2441,640,0,87.15789474,150.3038638,976,0,110.9545455,262.2707575,476.9986967,4.773479757,214728.05,619891.0069,2428554,47,8589122,477173.4444,896927.8808,2471781,499,8487927,404187.0,818584.4795,2428554,48,0,0,0,0,616,712,2.212100375,2.561379382,0,976,97.54761905,213.3740792,45528.49768,0,0,0,1,0,0,0,0,1,99.92682927,87.15789474,110.9545455,616,0,0,0,0,0,0,19,1656,22,2441,29200,247,12,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,8582434,20,23,1656,2441,640,0,82.8,147.5874763,976,0,106.1304348,257.2830603,477.3704056,5.010233694,204343.6667,606268.5598,2430767,35,8582434,451707.0526,878613.2899,2480426,313,8481409,385518.5909,803338.4958,2430767,48,0,0,0,0,648,744,2.330341253,2.679892441,0,976,93.11363636,209.3641776,43833.35888,0,0,0,1,0,0,0,0,1,95.27906977,82.8,106.1304348,648,0,0,0,0,0,0,20,1656,23,2441,29200,247,12,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,8528425,17,22,1656,2441,640,0,97.41176471,156.0573047,976,0,110.9545455,262.2707575,480.3935076,4.572942835,224432.2368,632948.3739,2420418,4,8528425,533026.5625,934917.852,2465076,617,8427295,401299.7619,817082.2404,2420418,4,0,0,0,0,552,712,1.993334056,2.579608779,0,976,102.425,217.6026592,47350.91731,0,0,0,1,0,0,0,0,1,105.0512821,97.41176471,110.9545455,552,0,0,0,0,0,0,17,1656,22,2441,29200,247,12,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,105,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19047.61905,105.0,0.0,105,105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9523.809524,9523.809524,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,75,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13333.33333,13333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,10510835,21,27,1832,2585,640,0,87.23809524,142.7928236,976,0,95.74074074,238.4526388,420.2330262,4.566716155,223634.7872,622987.5004,2421668,3,10500000,525541.75,917801.0972,2489672,543,10400000,400372.8077,800830.59,2421668,3,0,0,0,0,680,872,1.997938318,2.568777837,0,976,90.14285714,198.7091677,39485.33333,0,0,0,1,0,0,0,0,1,92.02083333,87.23809524,95.74074074,680,0,0,0,0,0,0,21,1832,27,2585,29200,247,14,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,92,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10869.56522,10869.56522,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11931559,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,398.3553197,4.442001251,229453.0577,619141.5513,2419904,1,9468779,498356.7895,842367.3899,2064827,420,11900000,372857.1562,758676.288,2419904,3,0,0,0,0,648,1064,1.676226887,2.765774364,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,100.4,83.18181818,648,0,0,0,0,0,0,20,2008,33,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11689048,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,406.6199403,4.534158813,224789.3846,607035.6033,2416249,3,9229246,461462.3,807178.8854,2032192,418,11700000,377063.6452,753129.9401,2416249,3,0,0,0,0,680,1032,1.796553492,2.737605321,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11730759,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,405.1741239,4.432790751,230014.8824,616220.7037,2433650,1,9256466,462823.3,809964.6546,2064185,422,11700000,391023.8,767974.5382,2433650,1,0,0,0,0,680,1000,1.790165496,2.642625256,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,0,0,1,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,12052436,24,32,2008,2745,640,0,83.66666667,134.5286996,976,0,85.78125,220.240592,394.3601111,4.646363606,219135.2,605251.6925,2443392,23,9565165,415876.7391,788244.1915,2063988,407,12100000,388782.9355,769114.687,2443392,23,0,0,0,0,776,1032,1.991298688,2.655064918,0,976,83.38596491,185.5048858,34412.06266,0,0,0,1,0,0,0,0,1,84.875,83.66666667,85.78125,776,0,0,0,0,0,0,24,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11760925,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,404.1348788,4.591475585,221904.2453,605066.0584,2430975,4,9287620,442267.619,798240.4738,2064165,422,11800000,379380.4839,756969.9444,2430975,4,0,0,0,0,712,1032,1.870601164,2.720874421,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,48,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20833.33333,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,107,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9345.794393,9345.794393,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11748798,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,404.5520231,4.681329954,217570.3333,600422.1575,2456295,4,9898315,449923.4091,849619.8814,2539931,388,11700000,378991.2581,757510.7528,2456295,4,0,0,0,0,744,1032,1.957647072,2.723682882,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11777314,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,403.5724954,4.585086209,222213.4717,606284.4922,2480837,3,9924285,472585.0,866690.8016,2553446,4,11800000,379910.1613,758535.0428,2480837,3,0,0,0,0,712,1032,1.867998085,2.717088124,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,712,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11734906,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,405.0309393,4.516440098,225671.2692,610540.122,2448471,4,9865128,493256.4,878002.0363,2502824,490,11700000,378541.0,757619.2747,2448471,4,0,0,0,0,680,1032,1.789532869,2.726907229,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11908603,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,399.1232221,4.450564017,229011.5962,617385.7399,2436396,3,10100000,502826.05,889295.7856,2488746,374,11900000,384144.1935,765858.3668,2436396,3,0,0,0,0,680,1032,1.763431025,2.687132991,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,81,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11191994,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,424.6785693,4.735527914,215230.6538,574928.9222,1983695,3,9616084,480804.2,840439.4716,2032557,425,11200000,361027.3226,712508.6896,1983695,3,0,0,0,0,680,1032,1.876341249,2.859186665,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,100,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10000.0,10000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
22,11751439,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,404.4611047,4.510085956,225989.2115,614688.9432,2435830,4,9272929,463646.45,815671.9229,2064313,321,11800000,379074.9032,763195.6958,2435830,4,0,0,0,0,680,1032,1.78701519,2.723070766,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
